timestamp,kalshi_slug,poly_slug,chainlink_price,cf_price,price_diff,kalshi_target_price,poly_target_price,kalshi_resolution,poly_resolution
2026-04-29T00:19:25.389280-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76951.79,76963.85,12.060000000012224,76917.79,76911.17300000001,1,1
2026-04-29T00:19:48.823519-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76949.52,76970.01,20.489999999990687,76917.79,76911.17300000001,1,1
2026-04-29T00:20:58.448493-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76970.36,76959.63,10.729999999995924,76917.79,76911.17300000001,1,1
2026-04-29T00:21:22.184111-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76962.24,76958.16,4.080000000001746,76917.79,76911.17300000001,1,1
2026-04-29T00:21:45.526289-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76951.86,76968.55,16.69000000000233,76917.79,76911.17300000001,1,1
2026-04-29T00:22:09.140376-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76951.95,76977.08,25.130000000004657,76917.79,76911.17300000001,1,1
2026-04-29T00:22:32.444085-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76961.09,77014.96,53.870000000009895,76917.79,76911.17300000001,1,1
2026-04-29T00:23:19.214181-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76981.07,77023.14,42.06999999999243,76917.79,76911.17300000001,1,1
2026-04-29T00:23:42.470858-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77013.14,77031.98,18.839999999996508,76917.79,76911.17300000001,1,1
2026-04-29T00:24:05.657230-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77010.91,77033.51,22.59999999999127,76917.79,76911.17300000001,1,1
2026-04-29T00:24:28.683188-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77022.84,76998.47,24.369999999995343,76917.79,76911.17300000001,1,1
2026-04-29T00:24:52.203028-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77032.76,76988.18,44.58000000000175,76917.79,76911.17300000001,1,1
2026-04-29T00:25:15.486980-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77024.21,76997.11,27.10000000000582,76917.79,76911.17300000001,1,1
2026-04-29T00:25:38.589020-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76974.47,77008.27,33.80000000000291,76917.79,76911.17300000001,1,1
2026-04-29T00:26:01.975037-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,76982.85,77032.41,49.55999999999767,76917.79,76911.17300000001,1,1
2026-04-29T00:27:39.855803-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77005.47,77027.92,22.44999999999709,76917.79,76911.17300000001,1,1
2026-04-29T00:28:53.947961-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77016.92,77007.23,9.690000000002328,76917.79,76911.17300000001,1,1
2026-04-29T00:29:17.170186-04:00,KXBTC15M-26APR290030-30,btc-updown-15m-1777436100,77014.59,77027.88,13.290000000008147,76917.79,76911.17300000001,1,1
2026-04-29T00:30:05.666868-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77025.56,77028.13,2.570000000006985,77031.4,77027.42120159665,1,1
2026-04-29T00:30:28.990372-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77029.59,77055.33,25.74000000000524,77031.4,77027.42120159665,1,1
2026-04-29T00:31:15.987798-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77040.02,77016.23,23.79000000000815,77031.4,77027.42120159665,1,1
2026-04-29T00:31:39.087841-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77051.99,77040.04,11.950000000011642,77031.4,77027.42120159665,1,1
2026-04-29T00:32:02.449382-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77025.78,77058.86,33.080000000001746,77031.4,77027.42120159665,1,1
2026-04-29T00:32:25.793912-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77024.73,77080.03,55.30000000000291,77031.4,77027.42120159665,1,1
2026-04-29T00:32:48.948029-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77048.85,77124.9,76.04999999998836,77031.4,77027.42120159665,1,1
2026-04-29T00:33:12.269391-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77059.68,77170.52,110.84000000001106,77031.4,77027.42120159665,1,1
2026-04-29T00:33:58.736269-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77163.73,77175.01,11.279999999998836,77031.4,77027.42120159665,1,1
2026-04-29T00:34:22.440816-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77171.53,77193.09,21.55999999999767,77031.4,77027.42120159665,1,1
2026-04-29T00:34:45.893997-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77149.0,77161.39,12.389999999999418,77031.4,77027.42120159665,1,1
2026-04-29T00:35:09.300822-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77193.19,77145.79,47.40000000000873,77031.4,77027.42120159665,1,1
2026-04-29T00:35:32.504123-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77149.9,77137.64,12.25999999999476,77031.4,77027.42120159665,1,1
2026-04-29T00:36:19.096016-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77152.11,77217.87,65.75999999999476,77031.4,77027.42120159665,1,1
2026-04-29T00:36:42.359222-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77149.53,77281.93,132.39999999999418,77031.4,77027.42120159665,1,1
2026-04-29T00:37:05.625575-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77144.92,77258.54,113.61999999999534,77031.4,77027.42120159665,1,1
2026-04-29T00:37:28.750867-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77261.93,77250.93,11.0,77031.4,77027.42120159665,1,1
2026-04-29T00:37:52.084960-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77264.56,77247.41,17.14999999999418,77031.4,77027.42120159665,1,1
2026-04-29T00:38:15.507452-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77248.96,77224.18,24.780000000013388,77031.4,77027.42120159665,1,1
2026-04-29T00:38:38.910261-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77253.92,77231.19,22.729999999995925,77031.4,77027.42120159665,1,1
2026-04-29T00:39:02.438956-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77249.86,77242.97,6.889999999999418,77031.4,77027.42120159665,1,1
2026-04-29T00:39:49.251029-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77223.72,77263.81,40.08999999999651,77031.4,77027.42120159665,1,1
2026-04-29T00:40:59.006483-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77283.38,77379.6,96.22000000000116,77031.4,77027.42120159665,1,1
2026-04-29T00:41:22.896856-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77300.79,77408.54,107.75,77031.4,77027.42120159665,1,1
2026-04-29T00:43:23.825820-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77406.32,77385.99,20.330000000001743,77031.4,77027.42120159665,1,1
2026-04-29T00:43:47.349229-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77397.13,77371.64,25.49000000000524,77031.4,77027.42120159665,1,1
2026-04-29T00:44:15.596002-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77380.85,77343.84,37.01000000000931,77031.4,77027.42120159665,1,1
2026-04-29T00:44:39.123244-04:00,KXBTC15M-26APR290045-45,btc-updown-15m-1777437000,77382.07,77310.64,71.43000000000757,77031.4,77027.42120159665,1,1
2026-04-29T00:45:02.495218-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77343.51,77345.12,1.610000000000582,77331.05,77308.31145534376,0,0
2026-04-29T00:46:12.922380-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77341.58,77326.35,15.229999999995924,77331.05,77308.31145534376,0,0
2026-04-29T00:46:59.625203-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77328.26,77307.38,20.879999999990105,77331.05,77308.31145534376,0,0
2026-04-29T00:47:23.614826-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77327.26,77294.29,32.970000000001164,77331.05,77308.31145534376,0,0
2026-04-29T00:48:33.934709-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77293.18,77301.25,8.070000000006985,77331.05,77308.31145534376,0,0
2026-04-29T00:48:57.234687-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77289.3,77303.93,14.629999999990105,77331.05,77308.31145534376,0,0
2026-04-29T00:49:20.594301-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77298.41,77342.68,44.26999999998952,77331.05,77308.31145534376,0,0
2026-04-29T00:49:43.630860-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77298.44,77293.4,5.040000000008149,77331.05,77308.31145534376,0,0
2026-04-29T00:50:06.929454-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77316.27,77315.08,1.1900000000023283,77331.05,77308.31145534376,0,0
2026-04-29T00:50:30.374809-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77331.97,77331.97,0.0,77331.05,77308.31145534376,0,0
2026-04-29T00:50:53.644676-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77285.63,77362.39,76.75999999999476,77331.05,77308.31145534376,0,0
2026-04-29T00:51:17.116598-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77320.69,77351.87,31.17999999999301,77331.05,77308.31145534376,0,0
2026-04-29T00:51:40.554334-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77343.23,77339.43,3.8000000000029104,77331.05,77308.31145534376,0,0
2026-04-29T00:52:27.155620-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77330.73,77329.92,0.8099999999976717,77331.05,77308.31145534376,0,0
2026-04-29T00:52:50.459676-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77342.46,77299.96,42.5,77331.05,77308.31145534376,0,0
2026-04-29T00:53:17.236241-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77332.32,77272.56,59.76000000000931,77331.05,77308.31145534376,0,0
2026-04-29T00:54:03.460671-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77291.74,77298.75,7.009999999994761,77331.05,77308.31145534376,0,0
2026-04-29T00:54:49.892222-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77281.01,77286.41,5.400000000008731,77331.05,77308.31145534376,0,0
2026-04-29T00:55:59.747938-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77278.41,77283.7,5.289999999993597,77331.05,77308.31145534376,0,0
2026-04-29T00:56:23.759665-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77279.14,77308.42,29.27999999999884,77331.05,77308.31145534376,0,0
2026-04-29T00:56:47.388006-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77293.65,77299.6,5.9500000000116415,77331.05,77308.31145534376,0,0
2026-04-29T00:57:33.608439-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77293.77,77277.11,16.660000000003492,77331.05,77308.31145534376,0,0
2026-04-29T00:57:56.880910-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77283.12,77273.13,9.989999999990689,77331.05,77308.31145534376,0,0
2026-04-29T00:58:43.451373-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77269.9,77288.58,18.680000000007567,77331.05,77308.31145534376,0,0
2026-04-29T00:59:07.068863-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77272.15,77269.21,2.9399999999877764,77331.05,77308.31145534376,0,0
2026-04-29T00:59:53.704730-04:00,KXBTC15M-26APR290100-00,btc-updown-15m-1777437900,77261.06,77261.71,0.6500000000087311,77331.05,77308.31145534376,0,0
2026-04-29T01:00:22.137042-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77269.71,77276.83,7.119999999995343,77271.53,77258.4390178486,0,0
2026-04-29T01:00:45.338044-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77266.73,77244.35,22.379999999990105,77271.53,77258.4390178486,0,0
2026-04-29T01:01:08.586438-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77269.84,77237.05,32.7899999999936,77271.53,77258.4390178486,0,0
2026-04-29T01:01:31.800941-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77264.56,77210.17,54.38999999999942,77271.53,77258.4390178486,0,0
2026-04-29T01:01:55.017796-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77250.28,77215.79,34.49000000000524,77271.53,77258.4390178486,0,0
2026-04-29T01:02:18.585518-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77212.62,77227.95,15.330000000001746,77271.53,77258.4390178486,0,0
2026-04-29T01:02:42.117730-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77202.99,77211.39,8.39999999999418,77271.53,77258.4390178486,0,0
2026-04-29T01:03:05.353210-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77217.73,77207.01,10.720000000001164,77271.53,77258.4390178486,0,0
2026-04-29T01:03:28.605649-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77223.71,77219.39,4.320000000006985,77271.53,77258.4390178486,0,0
2026-04-29T01:03:51.924334-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77201.31,77234.46,33.15000000000873,77271.53,77258.4390178486,0,0
2026-04-29T01:05:29.156535-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77229.13,77264.34,35.20999999999185,77271.53,77258.4390178486,0,0
2026-04-29T01:05:52.180769-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77236.28,77257.82,21.54000000000815,77271.53,77258.4390178486,0,0
2026-04-29T01:06:15.544513-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77259.82,77252.05,7.770000000004074,77271.53,77258.4390178486,0,0
2026-04-29T01:06:39.047576-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77244.56,77248.32,3.760000000009313,77271.53,77258.4390178486,0,0
2026-04-29T01:07:02.552173-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77250.34,77235.14,15.19999999999709,77271.53,77258.4390178486,0,0
2026-04-29T01:07:25.799934-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77241.01,77234.91,6.099999999991269,77271.53,77258.4390178486,0,0
2026-04-29T01:07:48.983189-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77241.01,77250.96,9.950000000011642,77271.53,77258.4390178486,0,0
2026-04-29T01:08:58.526182-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77247.74,77274.59,26.84999999999127,77271.53,77258.4390178486,0,0
2026-04-29T01:09:22.533441-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77237.58,77291.95,54.36999999999534,77271.53,77258.4390178486,0,0
2026-04-29T01:10:09.271421-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77284.12,77263.67,20.44999999999709,77271.53,77258.4390178486,0,0
2026-04-29T01:10:32.319319-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77292.24,77249.46,42.77999999999884,77271.53,77258.4390178486,0,0
2026-04-29T01:10:55.435512-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77261.61,77259.25,2.360000000000582,77271.53,77258.4390178486,0,0
2026-04-29T01:11:18.715226-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77255.29,77277.26,21.970000000001164,77271.53,77258.4390178486,0,0
2026-04-29T01:11:42.241203-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77253.51,77265.24,11.730000000010476,77271.53,77258.4390178486,0,0
2026-04-29T01:12:05.802790-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77261.21,77274.62,13.40999999998894,77271.53,77258.4390178486,0,0
2026-04-29T01:12:29.133662-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77261.2,77248.11,13.089999999996508,77271.53,77258.4390178486,0,0
2026-04-29T01:13:15.245694-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77261.72,77248.79,12.930000000007569,77271.53,77258.4390178486,0,0
2026-04-29T01:13:38.687408-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77225.96,77244.5,18.5399999999936,77271.53,77258.4390178486,0,0
2026-04-29T01:14:02.204254-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77244.65,77238.88,5.769999999989523,77271.53,77258.4390178486,0,0
2026-04-29T01:14:49.218864-04:00,KXBTC15M-26APR290115-15,btc-updown-15m-1777438800,77235.81,77217.07,18.739999999990687,77271.53,77258.4390178486,0,0
2026-04-29T01:15:16.898212-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77221.68,77216.81,4.869999999995343,77226.61,77211.0894519718,1,1
2026-04-29T01:15:40.107452-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77217.09,77215.04,2.0500000000029104,77226.61,77211.0894519718,1,1
2026-04-29T01:16:03.394480-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77213.87,77206.71,7.1599999999889405,77226.61,77211.0894519718,1,1
2026-04-29T01:16:26.896839-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77210.26,77206.29,3.970000000001164,77226.61,77211.0894519718,1,1
2026-04-29T01:16:50.337478-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77192.64,77206.13,13.49000000000524,77226.61,77211.0894519718,1,1
2026-04-29T01:17:13.768955-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77199.13,77223.86,24.729999999995925,77226.61,77211.0894519718,1,1
2026-04-29T01:18:00.653273-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77199.14,77237.41,38.27000000000408,77226.61,77211.0894519718,1,1
2026-04-29T01:20:02.235020-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77217.98,77234.45,16.470000000001164,77226.61,77211.0894519718,1,1
2026-04-29T01:20:25.689700-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77220.07,77253.77,33.69999999999709,77226.61,77211.0894519718,1,1
2026-04-29T01:20:49.001312-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77232.86,77237.4,4.539999999993597,77226.61,77211.0894519718,1,1
2026-04-29T01:21:12.515994-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77249.19,77231.16,18.02999999999884,77226.61,77211.0894519718,1,1
2026-04-29T01:21:35.968511-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77245.0,77235.11,9.889999999999418,77226.61,77211.0894519718,1,1
2026-04-29T01:22:23.050586-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77226.24,77230.51,4.269999999989523,77226.61,77211.0894519718,1,1
2026-04-29T01:22:46.254912-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77223.15,77235.56,12.410000000003492,77226.61,77211.0894519718,1,1
2026-04-29T01:23:09.426780-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77226.42,77248.33,21.91000000000349,77226.61,77211.0894519718,1,1
2026-04-29T01:23:32.603719-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77228.55,77241.14,12.589999999996508,77226.61,77211.0894519718,1,1
2026-04-29T01:23:55.749721-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77233.58,77244.03,10.44999999999709,77226.61,77211.0894519718,1,1
2026-04-29T01:25:05.646250-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77242.94,77247.13,4.190000000002328,77226.61,77211.0894519718,1,1
2026-04-29T01:25:52.250441-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77244.86,77216.18,28.680000000007567,77226.61,77211.0894519718,1,1
2026-04-29T01:26:15.640868-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77249.18,77216.37,32.80999999999767,77226.61,77211.0894519718,1,1
2026-04-29T01:27:02.580719-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77211.91,77207.47,4.440000000002328,77226.61,77211.0894519718,1,1
2026-04-29T01:27:26.495089-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77211.47,77207.53,3.940000000002328,77226.61,77211.0894519718,1,1
2026-04-29T01:28:59.690907-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77226.64,77238.63,11.99000000000524,77226.61,77211.0894519718,1,1
2026-04-29T01:29:23.770293-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77234.59,77241.85,7.260000000009313,77226.61,77211.0894519718,1,1
2026-04-29T01:29:47.273341-04:00,KXBTC15M-26APR290130-30,btc-updown-15m-1777439700,77234.57,77258.34,23.769999999989523,77226.61,77211.0894519718,1,1
2026-04-29T01:30:16.206649-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77233.2,77253.49,20.29000000000815,77239.2,77260.01865944787,0,0
2026-04-29T01:30:39.576943-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77241.88,77247.7,5.819999999992433,77239.2,77260.01865944787,0,0
2026-04-29T01:31:26.317580-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77244.33,77256.31,11.979999999995924,77239.2,77260.01865944787,0,0
2026-04-29T01:32:39.262049-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77256.15,77249.56,6.589999999996508,77239.2,77260.01865944787,0,0
2026-04-29T01:33:26.153482-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77252.9,77290.68,37.77999999999884,77239.2,77260.01865944787,0,0
2026-04-29T01:33:49.551145-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77290.37,77287.82,2.5499999999883585,77239.2,77260.01865944787,0,0
2026-04-29T01:34:13.229069-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77295.8,77234.91,60.88999999999942,77239.2,77260.01865944787,0,0
2026-04-29T01:34:59.898746-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77264.88,77221.39,43.49000000000524,77239.2,77260.01865944787,0,0
2026-04-29T01:35:24.035745-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77232.54,77227.22,5.319999999992433,77239.2,77260.01865944787,0,0
2026-04-29T01:35:47.382879-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77224.46,77223.72,0.7400000000052387,77239.2,77260.01865944787,0,0
2026-04-29T01:36:33.819810-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77224.49,77228.18,3.689999999987776,77239.2,77260.01865944787,0,0
2026-04-29T01:36:57.102996-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77221.36,77225.28,3.9199999999982538,77239.2,77260.01865944787,0,0
2026-04-29T01:37:20.622221-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77222.32,77217.17,5.150000000008731,77239.2,77260.01865944787,0,0
2026-04-29T01:37:43.788695-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77225.88,77208.04,17.84000000001106,77239.2,77260.01865944787,0,0
2026-04-29T01:38:07.256134-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77229.98,77210.59,19.38999999999941,77239.2,77260.01865944787,0,0
2026-04-29T01:38:30.592262-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77213.57,77213.36,0.2100000000064028,77239.2,77260.01865944787,0,0
2026-04-29T01:38:53.878035-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77204.38,77220.23,15.849999999991269,77239.2,77260.01865944787,0,0
2026-04-29T01:39:40.408462-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77211.64,77214.26,2.6199999999953434,77239.2,77260.01865944787,0,0
2026-04-29T01:40:03.579885-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77218.23,77246.97,28.74000000000524,77239.2,77260.01865944787,0,0
2026-04-29T01:40:26.844945-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77206.16,77247.83,41.669999999998254,77239.2,77260.01865944787,0,0
2026-04-29T01:40:50.354005-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77222.14,77236.69,14.55000000000291,77239.2,77260.01865944787,0,0
2026-04-29T01:41:13.989425-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77244.96,77239.24,5.720000000001164,77239.2,77260.01865944787,0,0
2026-04-29T01:41:37.176302-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77257.4,77234.08,23.31999999999244,77239.2,77260.01865944787,0,0
2026-04-29T01:42:00.343574-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77234.53,77237.65,3.1199999999953434,77239.2,77260.01865944787,0,0
2026-04-29T01:43:10.981045-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77235.65,77232.63,3.0199999999895226,77239.2,77260.01865944787,0,0
2026-04-29T01:43:34.479674-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77251.13,77231.09,20.04000000000815,77239.2,77260.01865944787,0,0
2026-04-29T01:43:57.915130-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77231.73,77220.55,11.179999999993017,77239.2,77260.01865944787,0,0
2026-04-29T01:44:21.305995-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77232.13,77230.23,1.9000000000087311,77239.2,77260.01865944787,0,0
2026-04-29T01:44:44.806291-04:00,KXBTC15M-26APR290145-45,btc-updown-15m-1777440600,77221.12,77228.38,7.260000000009313,77239.2,77260.01865944787,0,0
2026-04-29T01:45:17.824414-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77230.06,77248.73,18.669999999998254,77229.9,77231.290955,1,1
2026-04-29T01:46:28.812005-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77253.43,77261.52,8.09000000001106,77229.9,77231.290955,1,1
2026-04-29T01:46:52.324783-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77263.28,77264.21,0.930000000007567,77229.9,77231.290955,1,1
2026-04-29T01:48:02.748928-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77285.28,77304.19,18.91000000000349,77229.9,77231.290955,1,1
2026-04-29T01:48:49.319180-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77287.95,77260.14,27.80999999999767,77229.9,77231.290955,1,1
2026-04-29T01:49:12.920830-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77285.88,77278.27,7.610000000000582,77229.9,77231.290955,1,1
2026-04-29T01:49:59.740284-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77266.36,77254.12,12.24000000000524,77229.9,77231.290955,1,1
2026-04-29T01:50:23.532192-04:00,KXBTC15M-26APR290200-00,btc-updown-15m-1777441500,77263.5,77250.91,12.589999999996508,77229.9,77231.290955,1,1
